,ref_url,submitter_name,submitter_email,submitter_institution,generation_date,method,smiles,ref_mols,original ID,ID,ROMol,inchikey,tags,ref_pdb,alias,HIPPO ID,original SMILES
64,None,None,None,,None,None,,"cx1271a,cx0721a",cx1271a-cx0721a,cx1271a-cx0721a,<rdkit.Chem.rdchem.Mol object at 0x166f5a570>,WZMWLLZLOKQLRZ-UHFFFAOYSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (HA) [batch1_adenine]', 'raw']",cx0300a,cx1271a-cx0721a,1033,CN(C)C(=O)CNCc1cccc2nc(N)sc12
65,None,None,None,,None,None,,"cx1271a,cx1445a",cx1271a-cx1445a,cx1271a-cx1445a,<rdkit.Chem.rdchem.Mol object at 0x166f5a5e0>,YRASGDJLRQZFBO-UHFFFAOYSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (HA) [batch1_adenine]', 'raw']",cx0300a,cx1271a-cx1445a,1035,Nc1sc2ccccc2c1O
66,None,None,None,,None,None,,"cx1271a,cx0756a",cx1271a-cx0756a,cx1271a-cx0756a,<rdkit.Chem.rdchem.Mol object at 0x166f5a650>,DNRXHWCVQSPAFQ-QMMMGPOBSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (HA) [batch1_adenine]', 'raw']",cx0300a,cx1271a-cx0756a,1036,NNCc1cccc(N[C@H](N)S)c1
67,None,None,None,,None,None,,"cx0544a,cx1298a",cx1298a-cx0544a,cx1298a-cx0544a,<rdkit.Chem.rdchem.Mol object at 0x166f5a6c0>,QXCIGUDLGJJURP-ZRFFIENRSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (HA) [batch4_others]', 'butcher: oxyanion', 'raw']",cx0300a,cx1298a-cx0544a,1040,C[C@H]1CN[C@H]2[C@H]1[C@@H]1NCCN1[C@@H]1C[C@H](NC(N)=O)CCN12
68,None,None,None,,None,None,,"cx1298a,cx1305a",cx1298a-cx1305a,cx1298a-cx1305a,<rdkit.Chem.rdchem.Mol object at 0x166f5a7a0>,OLSWFZKUMZLCMR-UHFFFAOYSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (HA) [batch1_adenine]', 'raw']",cx0300a,cx1298a-cx1305a,1047,Cc1cnc2n(C)c(=O)n3c(c1-2)OCO3
69,None,None,None,,None,None,,"cx1298a,cx0839a",cx1298a-cx0839a,cx1298a-cx0839a,<rdkit.Chem.rdchem.Mol object at 0x166f5a810>,QVRFFBSQAUABAF-VXWIUBPCSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (HA) [batch4_others]', 'butcher: oxyanion', 'raw']",cx0300a,cx1298a-cx0839a,1057,C/C1=C/C=C\c2c(ncn2C)N(C)C1=O
70,None,None,None,,None,None,,"cx1298a,cx1268a",cx1298a-cx1268a,cx1298a-cx1268a,<rdkit.Chem.rdchem.Mol object at 0x166f5a880>,VZWPGCVVZBKFPQ-ATRFCDNQSA-N,"['butcher: adenine', 'select (DF) [batch4_others]', 'pure_merges', 'fragmenstein', 'select (HA) [batch4_others]', 'butcher: oxyanion', 'raw']",cx0300a,cx1298a-cx1268a,1069,CN1CN[C@H]2[C@H]1[C@H](C(N)=O)N(C)C(=O)N2C
71,None,None,None,,None,None,,"cx1338a,cx0864a",cx0864a-cx1338a,cx0864a-cx1338a,<rdkit.Chem.rdchem.Mol object at 0x166f5a8f0>,RGWZNWCCBDMABV-UHFFFAOYSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (HA) [batch1_adenine]', 'raw']",cx0300a,cx0864a-cx1338a,1071,Nc1cc(-c2cc[nH]n2)cc2c1OCO2
72,None,None,None,,None,None,,"cx1371a,cx0864a",cx0864a-cx1371a,cx0864a-cx1371a,<rdkit.Chem.rdchem.Mol object at 0x166f5a960>,QVQJCSWRXFIMAQ-UHFFFAOYSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (HA) [batch1_adenine]', 'raw']",cx0300a,cx0864a-cx1371a,1072,Nc1cc(-c2cc[nH]n2)c(Cl)c2c1OCO2
73,None,None,None,,None,None,,"cx1271a,cx0864a",cx0864a-cx1271a,cx0864a-cx1271a,<rdkit.Chem.rdchem.Mol object at 0x166f5a9d0>,RGWZNWCCBDMABV-UHFFFAOYSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (JA) [batch1_adenine]', 'raw']",cx0300a,cx0864a-cx1271a,1074,Nc1cc(-c2cc[nH]n2)cc2c1OCO2
74,None,None,None,,None,None,,"cx0864a,cx1194a",cx0864a-cx1194a,cx0864a-cx1194a,<rdkit.Chem.rdchem.Mol object at 0x166f5aa40>,FRDQNWGIXVNQRB-UHFFFAOYSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (HA) [batch1_adenine]', 'raw']",cx0300a,cx0864a-cx1194a,1079,Cc1cc2c(c(C)c1-c1cc[nH]n1)N(C)CO2
75,None,None,None,,None,None,,"cx0864a,cx0969a",cx0864a-cx0969a,cx0864a-cx0969a,<rdkit.Chem.rdchem.Mol object at 0x166f5aab0>,JOXQXTUGOHUMII-UHFFFAOYSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (HA) [batch1_adenine]', 'raw']",cx0300a,cx0864a-cx0969a,1081,On1nccc1-c1ccc2c(c1)OCO2
76,None,None,None,,None,None,,"cx0864a,cx1075a",cx0864a-cx1075a,cx0864a-cx1075a,<rdkit.Chem.rdchem.Mol object at 0x166f5ab20>,VLGXEHQBOHMDHJ-UHFFFAOYSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (HA) [batch1_adenine]', 'raw']",cx0300a,cx0864a-cx1075a,1084,BrN1COc2ccc(-c3cc[nH]n3)cc21
77,None,None,None,,None,None,,"cx0864a,cx1203a",cx0864a-cx1203a,cx0864a-cx1203a,<rdkit.Chem.rdchem.Mol object at 0x166f5ab90>,RGWZNWCCBDMABV-UHFFFAOYSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (HA) [batch1_adenine]', 'raw']",cx0300a,cx0864a-cx1203a,1085,Nc1cc(-c2cc[nH]n2)cc2c1OCO2
78,None,None,None,,None,None,,"cx0864a,cx0553a",cx0864a-cx0553a,cx0864a-cx0553a,<rdkit.Chem.rdchem.Mol object at 0x166f5ac00>,CSDJQHHUIHTKKG-UHFFFAOYSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (HA) [batch1_adenine]', 'select (DF) [batch1_adenine]', 'raw']",cx0300a,cx0864a-cx0553a,1088,Cc1cc2c(cc1-c1n[nH]cc1CC(N)=O)N(C#N)CO2
79,None,None,None,,None,None,,"cx0864a,cx0756a",cx0864a-cx0756a,cx0864a-cx0756a,<rdkit.Chem.rdchem.Mol object at 0x166f5ac70>,YYFHFXCXRBQSCG-UHFFFAOYSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (HA) [batch1_adenine]', 'select (DF) [batch1_adenine]', 'raw']",cx0300a,cx0864a-cx0756a,1093,Cc1cnc2cnnc-2c2ccc3c(c12)OCO3
80,None,None,None,,None,None,,"cx0864a,cx1316a",cx0864a-cx1316a,cx0864a-cx1316a,<rdkit.Chem.rdchem.Mol object at 0x166f5ace0>,NVQMRRWHILUSNV-UHFFFAOYSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (DF) [batch1_adenine]', 'raw']",cx0300a,cx0864a-cx1316a,1094,CN1COc2cc(O)c(-c3cc[nH]n3)cc21
81,None,None,None,,None,None,,"cx0864a,cx1268a",cx0864a-cx1268a,cx0864a-cx1268a,<rdkit.Chem.rdchem.Mol object at 0x166f5ad50>,RWFIETVEIISNIP-UHFFFAOYSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (JA) [batch1_adenine]', 'select (DF) [batch1_adenine]', 'raw']",cx0300a,cx0864a-cx1268a,1096,OC1(O)COc2ccc(-c3cc[nH]n3)cc21
82,None,None,None,,None,None,,"cx1444a,cx1406a",cx1444a-cx1406a,cx1444a-cx1406a,<rdkit.Chem.rdchem.Mol object at 0x166f5adc0>,SRXBNHHGSYONRB-UHFFFAOYSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (JA) [batch1_adenine]', 'raw']",cx0300a,cx1444a-cx1406a,1116,Cc1c(N)c2ccccc2n1C
83,None,None,None,,None,None,,"cx1444a,cx0756a",cx1444a-cx0756a,cx1444a-cx0756a,<rdkit.Chem.rdchem.Mol object at 0x166f5ae30>,SFSHXZUXGGZRLN-VIFPVBQESA-N,"['butcher: adenine', 'select (DF) [batch4_others]', 'pure_merges', 'fragmenstein', 'butcher: oxyanion', 'raw']",cx0300a,cx1444a-cx0756a,1120,CCCNc1cccc(N[C@@H](C)N)c1
84,None,None,None,,None,None,,"cx1371a,cx1305a",cx1305a-cx1371a,cx1305a-cx1371a,<rdkit.Chem.rdchem.Mol object at 0x166f5aea0>,MCNYXXKSYJPETB-UHFFFAOYSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (DF) [batch1_adenine]', 'raw']",cx0300a,cx1305a-cx1371a,1127,Oc1ccc2c(c1Cl)OCO2
85,None,None,None,,None,None,,"cx1305a,cx0404a",cx1305a-cx0404a,cx1305a-cx0404a,<rdkit.Chem.rdchem.Mol object at 0x166f5af10>,INMYRFOTVXCURM-UHFFFAOYSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (DF) [batch1_adenine]', 'raw']",cx0300a,cx1305a-cx0404a,1129,COCc1c(O)cc(N)c2c1OCO2
86,None,None,None,,None,None,,"cx1305a,cx0892a",cx1305a-cx0892a,cx1305a-cx0892a,<rdkit.Chem.rdchem.Mol object at 0x166f5af80>,LSBSLADJXDRYPT-UHFFFAOYSA-N,"['butcher: adenine', 'select (DF) [batch4_others]', 'pure_merges', 'butcher: phosphate', 'fragmenstein', 'select (HA) [batch4_others]', 'raw']",cx0300a,cx1305a-cx0892a,1130,O=C(NCc1cccs1)c1c(O)ccc2c1OCO2
87,None,None,None,,None,None,,"cx1305a,cx1410a",cx1305a-cx1410a,cx1305a-cx1410a,<rdkit.Chem.rdchem.Mol object at 0x166f5aff0>,LYCREJRCENYTSV-UHFFFAOYSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (HA) [batch1_adenine]', 'raw']",cx0300a,cx1305a-cx1410a,1133,Nc1cc(O)cc2c1OCN2F
88,None,None,None,,None,None,,"cx1305a,cx0406a",cx1305a-cx0406a,cx1305a-cx0406a,<rdkit.Chem.rdchem.Mol object at 0x166f5b060>,SYSAKRAZLVCXOZ-GXSJLCMTSA-N,"['butcher: adenine', 'pure_merges', 'butcher: phosphate', 'fragmenstein', 'select (HA) [batch4_others]', 'butcher: oxyanion', 'raw']",cx0300a,cx1305a-cx0406a,1140,OC[C@@H]1CCC[C@H]1NN1COc2ccc(O)cc21
89,None,None,None,,None,None,,"cx0632a,cx1118a",cx0632a-cx1118a,cx0632a-cx1118a,<rdkit.Chem.rdchem.Mol object at 0x166f5b0d0>,VSMLKTUVJLIHFO-MRXNPFEDSA-N,"['pure_merges', 'fragmenstein', 'butcher: oxyanion', 'select (HA) [batch3_oxyanion]', 'raw']",cx0300a,cx0632a-cx1118a,1152,CN[C@H](c1cnn(-c2ccccc2)c1)c1cccc(O)n1
90,None,None,None,,None,None,,"cx0632a,cx0540a",cx0632a-cx0540a,cx0632a-cx0540a,<rdkit.Chem.rdchem.Mol object at 0x166f5b140>,GONDGHFORCNQDL-UHFFFAOYSA-N,"['pure_merges', 'fragmenstein', 'butcher: oxyanion', 'select (HA) [batch3_oxyanion]', 'select (JA) [batch3_oxyanion]', 'raw']",cx0300a,cx0632a-cx0540a,1155,CNCc1cnn(-c2cc(F)ccc2O)c1O
91,None,None,None,,None,None,,"cx0632a,cx1135a",cx0632a-cx1135a,cx0632a-cx1135a,<rdkit.Chem.rdchem.Mol object at 0x166f5b1b0>,DMSOFTVAFCKEDY-OAHLLOKOSA-N,"['pure_merges', 'fragmenstein', 'butcher: oxyanion', 'select (HA) [batch3_oxyanion]', 'raw']",cx0300a,cx0632a-cx1135a,1160,CN[C@H](c1cnn(-c2ccccc2)c1)c1ccc(=O)[nH]n1
92,None,None,None,,None,None,,"cx0632a,cx1131a",cx0632a-cx1131a,cx0632a-cx1131a,<rdkit.Chem.rdchem.Mol object at 0x166f5b220>,WXVGLKDVPKLHKY-AWEZNQCLSA-N,"['pure_merges', 'fragmenstein', 'butcher: oxyanion', 'select (HA) [batch3_oxyanion]', 'raw']",cx0300a,cx0632a-cx1131a,1168,CN[C@@]1(c2cnn(-c3ccccc3)c2)CNC(=O)CN1
93,None,None,None,,None,None,,"cx0632a,cx0316a",cx0632a-cx0316a,cx0632a-cx0316a,<rdkit.Chem.rdchem.Mol object at 0x166f5b290>,XZZIEIPBDBERLL-UHFFFAOYSA-N,"['butcher: adenine', 'select (DF) [batch4_others]', 'pure_merges', 'fragmenstein', 'butcher: oxyanion', 'raw']",cx0300a,cx0632a-cx0316a,1173,CCc1nc(Cn2cc(C)c(Cc3cnn(-c4ccccc4)c3)cc2=O)no1
94,None,None,None,,None,None,,"cx0824a,cx0300a",cx0824a-cx0300a,cx0824a-cx0300a,<rdkit.Chem.rdchem.Mol object at 0x166f5b300>,OGZPWQWXXRXWGZ-RCZSKKKRSA-N,"['butcher: adenine', 'select (DF) [batch4_others]', 'pure_merges', 'fragmenstein', 'butcher: oxyanion', 'raw']",cx0300a,cx0824a-cx0300a,1199,O=C1C[C@@]2(CNC(=O)c3ccccc3F)c3ccncc3[C@@H](c3cscn3)N[C@H]2CN1
95,None,None,None,,None,None,,"cx0824a,cx0406a",cx0824a-cx0406a,cx0824a-cx0406a,<rdkit.Chem.rdchem.Mol object at 0x166f5b3e0>,FAIKVXHYCBBUTG-XKIVJUNCSA-N,"['butcher: adenine', 'select (DF) [batch4_others]', 'pure_merges', 'butcher: phosphate', 'fragmenstein', 'select (HA) [batch4_others]', 'butcher: oxyanion', 'raw']",cx0300a,cx0824a-cx0406a,1203,Cc1nsc(N[C@@H]2C[C@@]3(CNCC[C@@H]3CCNC(=O)c3ccccc3F)C[C@H]2CO)n1
96,None,None,None,,None,None,,"cx1116a,cx0477a",cx1116a-cx0477a,cx1116a-cx0477a,<rdkit.Chem.rdchem.Mol object at 0x166f5b4c0>,SEEGEKKHDHBILT-UHFFFAOYSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (HA) [batch1_adenine]', 'raw']",cx0300a,cx1116a-cx0477a,1215,OCCNNCc1cccnc1
97,None,None,None,,None,None,,"cx1116a,cx0316a",cx1116a-cx0316a,cx1116a-cx0316a,<rdkit.Chem.rdchem.Mol object at 0x166f5b530>,DEYCAJGWGSVJCX-SNVBAGLBSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (HA) [batch4_others]', 'butcher: oxyanion', 'raw']",cx0300a,cx1116a-cx0316a,1222,C[C@H](c1ccc(N)nc1)c1nc(Cn2ccccc2=O)no1
98,None,None,None,,None,None,,"cx0317a,cx0760a",cx0760a-cx0317a,cx0760a-cx0317a,<rdkit.Chem.rdchem.Mol object at 0x166f5b5a0>,NFPYWDQWVOHNLT-CQSZACIVSA-N,"['select (DF) [batch3_oxyanion]', 'pure_merges', 'fragmenstein', 'butcher: oxyanion', 'raw']",cx0300a,cx0760a-cx0317a,1225,CC1=NN(c2ccccc2)C(=O)[C@H]1C1=NC(=O)C(CCO)=C1C
99,None,None,None,,None,None,,"cx0760a,cx0441a",cx0760a-cx0441a,cx0760a-cx0441a,<rdkit.Chem.rdchem.Mol object at 0x166f5b610>,USJLEMAYLJACKY-UHFFFAOYSA-N,"['pure_merges', 'fragmenstein', 'butcher: oxyanion', 'select (HA) [batch3_oxyanion]', 'raw']",cx0300a,cx0760a-cx0441a,1230,NC(=O)c1ccc2[nH]n(-c3ccccc3)c(=O)c2c1
100,None,None,None,,None,None,,"cx0404a,cx1353a",cx0404a-cx1353a,cx0404a-cx1353a,<rdkit.Chem.rdchem.Mol object at 0x166f5b680>,KEMVKKGDYRKKQW-UHFFFAOYSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (HA) [batch4_others]', 'butcher: oxyanion', 'raw']",cx0300a,cx0404a-cx1353a,1254,COCC1=C2C=CNC(N)=C2NO1
101,None,None,None,,None,None,,"cx0404a,cx0394a",cx0404a-cx0394a,cx0404a-cx0394a,<rdkit.Chem.rdchem.Mol object at 0x166f5b6f0>,INXKNUPVWKJHJT-UHFFFAOYSA-N,"['butcher: adenine', 'select (DF) [batch4_others]', 'pure_merges', 'fragmenstein', 'butcher: oxyanion', 'raw']",cx0300a,cx0404a-cx0394a,1255,COCc1onc(C(N)=O)c1C(F)F
102,None,None,None,,None,None,,"cx0404a,cx1402a",cx0404a-cx1402a,cx0404a-cx1402a,<rdkit.Chem.rdchem.Mol object at 0x166f5b760>,WRBAXNAMZCGYTN-HXFLIBJXSA-N,"['butcher: adenine', 'select (DF) [batch4_others]', 'pure_merges', 'fragmenstein', 'select (HA) [batch4_others]', 'butcher: oxyanion', 'raw']",cx0300a,cx0404a-cx1402a,1256,COC[C@H]1ON[C@H]2[C@@H]1CCCN[C@@H]2N
103,None,None,None,,None,None,,"cx0404a,cx1406a",cx0404a-cx1406a,cx0404a-cx1406a,<rdkit.Chem.rdchem.Mol object at 0x166f5b7d0>,FJKXTLNFCGXMOJ-UHFFFAOYSA-N,"['butcher: adenine', 'select (DF) [batch4_others]', 'pure_merges', 'fragmenstein', 'select (HA) [batch4_others]', 'butcher: oxyanion', 'raw']",cx0300a,cx0404a-cx1406a,1258,COCc1onc2c(N)ncc(C)c12
104,None,None,None,,None,None,,"cx1338a,cx1278a",cx1278a-cx1338a,cx1278a-cx1338a,<rdkit.Chem.rdchem.Mol object at 0x166f5b840>,BTCQHASCGQHDQB-UHFFFAOYSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (HA) [batch1_adenine]', 'raw']",cx0300a,cx1278a-cx1338a,1272,COC(=O)c1c2ccc[nH]c-2nc1N
105,None,None,None,,None,None,,"cx1371a,cx1278a",cx1278a-cx1371a,cx1278a-cx1371a,<rdkit.Chem.rdchem.Mol object at 0x166f5b8b0>,ICXGNKHHURQPSK-SSDOTTSWSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (HA) [batch1_adenine]', 'raw']",cx0300a,cx1278a-cx1371a,1273,COC(=O)[C@@H]1CN(N)C2=C1CCCN2O
106,None,None,None,,None,None,,"cx0404a,cx1278a",cx1278a-cx0404a,cx1278a-cx0404a,<rdkit.Chem.rdchem.Mol object at 0x166f5b920>,COSHVWJCGUMIHF-CIUDSAMLSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (HA) [batch1_adenine]', 'raw']",cx0300a,cx1278a-cx0404a,1277,CON(C)C(=O)[C@H]1[C@@H](CCCN)C[C@@H]1NN
107,None,None,None,,None,None,,"cx1278a,cx0353a",cx1278a-cx0353a,cx1278a-cx0353a,<rdkit.Chem.rdchem.Mol object at 0x166f5b990>,VXOZIAXPIMEJPP-UHFFFAOYSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (HA) [batch1_adenine]', 'raw']",cx0300a,cx1278a-cx0353a,1279,CCCNc1cc(CCC(C)C)c[nH]1
108,None,None,None,,None,None,,"cx1278a,cx0969a",cx1278a-cx0969a,cx1278a-cx0969a,<rdkit.Chem.rdchem.Mol object at 0x166f5ba00>,DLSKEJKONXTOHV-UHFFFAOYSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (HA) [batch1_adenine]', 'raw']",cx0300a,cx1278a-cx0969a,1280,COC(O)(O)c1c[nH]c2ccccc12
109,None,None,None,,None,None,,"cx1278a,cx1203a",cx1278a-cx1203a,cx1278a-cx1203a,<rdkit.Chem.rdchem.Mol object at 0x166f5ba70>,BTCQHASCGQHDQB-UHFFFAOYSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (HA) [batch1_adenine]', 'raw']",cx0300a,cx1278a-cx1203a,1285,COC(=O)c1c2ccc[nH]c-2nc1N
110,None,None,None,,None,None,,"cx1278a,cx0839a",cx1278a-cx0839a,cx1278a-cx0839a,<rdkit.Chem.rdchem.Mol object at 0x166f5bae0>,WTVRYKBCOMNWCM-VGRMVHKJSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (HA) [batch1_adenine]', 'raw']",cx0300a,cx1278a-cx0839a,1286,COC1=NN[C@H]2N[C@@H]3NCCC[C@@H]3[C@H]12
111,None,None,None,,None,None,,"cx1278a,cx1406a",cx1278a-cx1406a,cx1278a-cx1406a,<rdkit.Chem.rdchem.Mol object at 0x166f5bb50>,QZVYQICELPCZOV-UHFFFAOYSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (JA) [batch1_adenine]', 'raw']",cx0300a,cx1278a-cx1406a,1289,COC(=O)c1cnc2[nH]cc(C)cc1-2
112,None,None,None,,None,None,,"cx1278a,cx1288a",cx1278a-cx1288a,cx1278a-cx1288a,<rdkit.Chem.rdchem.Mol object at 0x166f5bbc0>,CULRUGBWHKMLGM-UHFFFAOYSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (HA) [batch1_adenine]', 'raw']",cx0300a,cx1278a-cx1288a,1293,COC(=O)c1cnc2[nH]cc(N)cc1-2
113,None,None,None,,None,None,,"cx0305a,cx1118a",cx0305a-cx1118a,cx0305a-cx1118a,<rdkit.Chem.rdchem.Mol object at 0x166f5bc30>,KIULBMGWDSJTMM-UHFFFAOYSA-N,"['pure_merges', 'fragmenstein', 'butcher: oxyanion', 'select (HA) [batch3_oxyanion]', 'raw']",cx0300a,cx0305a-cx1118a,1301,Cc1ccncc1NC(=O)Cc1cccc(O)n1
114,None,None,None,,None,None,,"cx1118a,cx0505a",cx1118a-cx0505a,cx1118a-cx0505a,<rdkit.Chem.rdchem.Mol object at 0x166f5bca0>,KCUYLFKBJCQPIS-PSLIRLAXSA-N,"['select (DF) [batch3_oxyanion]', 'pure_merges', 'fragmenstein', 'butcher: oxyanion', 'select (JA) [batch3_oxyanion]', 'raw']",cx0300a,cx1118a-cx0505a,1341,CC(=O)N1c2cccc(F)c2O[C@H](C)[C@H]1c1cccc(O)n1
115,None,None,None,,None,None,,"cx1305a,cx1134a",cx1134a-cx1305a,cx1134a-cx1305a,<rdkit.Chem.rdchem.Mol object at 0x166f5bd10>,XXAJPDRXNKHETM-SCSAIBSYSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (HA) [batch1_adenine]', 'raw']",cx0300a,cx1134a-cx1305a,1423,C[C@@H]1Oc2cc(O)cc(N)c2O1
116,None,None,None,,None,None,,"cx1134a,cx1076a",cx1134a-cx1076a,cx1134a-cx1076a,<rdkit.Chem.rdchem.Mol object at 0x166f5bd80>,LCANJRPVBLCVAU-UHFFFAOYSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (HA) [batch1_adenine]', 'raw']",cx0300a,cx1134a-cx1076a,1430,CC(C)c1cc(Br)ccc1ON
117,None,None,None,,None,None,,"cx1134a,cx0406a",cx1134a-cx0406a,cx1134a-cx0406a,<rdkit.Chem.rdchem.Mol object at 0x166f5bdf0>,YNUGPORRUYXXJV-SGIHWFKDSA-N,"['butcher: adenine', 'select (DF) [batch4_others]', 'pure_merges', 'butcher: phosphate', 'fragmenstein', 'select (HA) [batch4_others]', 'butcher: oxyanion', 'raw']",cx0300a,cx1134a-cx0406a,1433,CS1(C)N[C@@H](NO)N[C@H]1N[C@@H]1CCC[C@H]1CO
118,None,None,None,,None,None,,"cx1134a,cx1316a",cx1134a-cx1316a,cx1134a-cx1316a,<rdkit.Chem.rdchem.Mol object at 0x166f5be60>,YKXJEFWYSKVABH-UHFFFAOYSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (HA) [batch1_adenine]', 'raw']",cx0300a,cx1134a-cx1316a,1435,CC(C)C(=NO)c1ccc(O)cc1
119,None,None,None,,None,None,,"cx1134a,cx0894a",cx1134a-cx0894a,cx1134a-cx0894a,<rdkit.Chem.rdchem.Mol object at 0x166f5bed0>,DZVXXHSUENHLJH-UHFFFAOYSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (HA) [batch1_adenine]', 'raw']",cx0300a,cx1134a-cx0894a,1439,CC(C)c1cccc2[nH]cnc12
120,None,None,None,,None,None,,"cx1440a,cx1316a",cx1440a-cx1316a,cx1440a-cx1316a,<rdkit.Chem.rdchem.Mol object at 0x166f5bf40>,JBBKGZXCROZOLT-UHFFFAOYSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (HA) [batch1_adenine]', 'raw']",cx0300a,cx1440a-cx1316a,1460,CC1=CNc2ccc(O)c3cccc1c23
121,None,None,None,,None,None,,"cx1440a,cx1431a",cx1440a-cx1431a,cx1440a-cx1431a,<rdkit.Chem.rdchem.Mol object at 0x167f60040>,ZYQPBTDDYQVXQY-UHFFFAOYSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (HA) [batch1_adenine]', 'raw']",cx0300a,cx1440a-cx1431a,1466,NC1=Cc2cccc3cccc(c23)N1
122,None,None,None,,None,None,,"cx1298a,cx1194a",cx1194a-cx1298a,cx1194a-cx1298a,<rdkit.Chem.rdchem.Mol object at 0x167f600b0>,OTXHULFVAUIJDZ-UHFFFAOYSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (DF) [batch1_adenine]', 'raw']",cx0300a,cx1194a-cx1298a,1474,CC1=NC(=O)C(C(C)C)=C1N(C)N(C)C
123,None,None,None,,None,None,,"cx1194a,cx0394a",cx1194a-cx0394a,cx1194a-cx0394a,<rdkit.Chem.rdchem.Mol object at 0x167f60120>,UZLDEAQWTXRPNY-CSEVWPSDSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (HA) [batch1_adenine]', 'raw']",cx0300a,cx1194a-cx0394a,1483,C[C@@H]1C[C@H](C)N2[C@@H](F)CN3NC(=O)[C@@H]1[C@@H]32
124,None,None,None,,None,None,,"cx1194a,cx0300a",cx1194a-cx0300a,cx1194a-cx0300a,<rdkit.Chem.rdchem.Mol object at 0x167f60190>,YWJFGTHZNXFVBZ-SECBINFHSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (HA) [batch4_others]', 'butcher: oxyanion', 'raw']",cx0300a,cx1194a-cx0300a,1487,CC1=NC(=O)c2c(C)cc(C(=O)N[C@@H]3CCC(=O)NC3)nc21
125,None,None,None,,None,None,,"cx1194a,cx1417a",cx1194a-cx1417a,cx1194a-cx1417a,<rdkit.Chem.rdchem.Mol object at 0x167f60200>,DIRVEKCZPJVULX-UHFFFAOYSA-N,"['butcher: adenine', 'pure_merges', 'fragmenstein', 'select (JA) [batch1_adenine]', 'raw']",cx0300a,cx1194a-cx1417a,1491,CCc1cc(C)c2c(n1)C(C)=NC2=O
126,None,None,None,,None,None,,"cx1194a,cx0316a",cx1194a-cx0316a,cx1194a-cx0316a,<rdkit.Chem.rdchem.Mol object at 0x167f60270>,GSQHXOGHYYYERO-UHFFFAOYSA-N,"['butcher: adenine', 'select (DF) [batch4_others]', 'pure_merges', 'fragmenstein', 'butcher: oxyanion', 'raw']",cx0300a,cx1194a-cx0316a,1493,Cc1cc(C)c2c(n1)C(CCc1nc(Cn3ccccc3=O)no1)=NC2=O
